"id","code","title","date_init","date_end","budget","grade","type_research","document","plan","location","objective","state_research","program_name","line_name"
1981,"T.CSA/2008.4/003","Auditoria y monitoreo ambiental del plan de manejo ambiental de la obra: Mejoramiento y ampliacion de la trocha carrozable localidad de Tamshiyacu km 0+000- quebrada Shato km 13+000, distrito de Fernando Lores-Maynas-Loreto.","2008-07-01","2009-04-01",0,1,1,"No Definido",1,"Distrito Fernando Lores - Loreto, Peru","Elaborar, ejecutar un Plan de Manejo Ambiental y monitorear la calidad del agua para el Proyecto ""Rehabilitacion y Construccion  del Sistema de Agua Potable y Desague del Distrito de Indiana|Obtener informacion y analizar el EIA del presente proyecto|Elaborar un Plan de Manejo Ambiental que permita reducir los impactos potenciales que pueden ser causados por el proyecto|Monitorear la calidad de agua en puntos estrategicos dentro del ambito del proyecto, mediante obtencion de muestras y su respectivo analisis en laboratorio|Ejecutar cada uno de los programas establecidos en el Plan de Manejo Ambiental",4,"No Definido","No Definido"
1982,"T.FRS/2008.4/003","Propagacion de tres especies de Bambu a traves de esquejes en cuatro niveles de dosis humus de lombriz","2008-10-01","2009-04-01",0,1,1,"No Definido",1,"","Conocer la propagacion del bambu a traves de esquejes de tres especies de bambu|Determinar el crecimiento en altura de los brotes de tres especies de bambu|Determinar el cel prendimiento y mortandad de esquejes de tres especies de bambu|Determinar la dosis optima humus de lombriz en el crecimiento de tres especies de bambu",4,"No Definido","No Definido"
1983,"T.CSA/2009.3/002","Efecto de la dolomita en el crecimiento y desarrollo del Theobroma cacao L. (CLON CCN - 51) en un suelo acido bajo condiciones de vivero, en Tingo Maria","2009-07-01","2010-01-31",4043.16,1,1,"Resolucion N° 189-09-FRNR-UNAS",1,"Buenos Aires -  Tingo Maria, Peru","Evaluar  el efecto de la dolomita en el crecimiento y desarrollo del cacao (Theobroma cacao L.) en un suelo  acido bajo condiciones de vivero en Tingo Maria|Determinar el efecto del nivel de encalado en el pH del suelo|Determinar el efecto del nivel de encalado en la altura de la planta, longitud de la raiz, materia seca (aerea y radicular) , volumen radicular y analisis foliar de raices",4,"No Definido","No Definido"
1984,"T.RNR/2010.3/003","Evaluacion de la composicion floristica y plantas hospederas de mariposas en Tingo Maria - Peru","2010-07-01","2010-12-20",3137,1,1,"Resolucion Nº 200-10-FRNR-UNAS",1,NULL,"Evaluar la composicion floristica y las plantas hospederas de un bosque Secundario mediante un inventario al 100%|Estimar el indice de valor de importancia (IV) de un bosque secundario en Tingo Maria|Identificar las plantas hospederas de las mariposas de un bosque secundario en Tingo Maria|Identificar y describir el ciclo de vida de las mariposas de un bosque secundario en Tingo Maria|Estimar el indice de diversidad de mariposas",2,"No Definido","No Definido"
1985,"T.CSA/2010.3/007","Efecto de coberturas vivas en la recuperacion de suelos bajo Sistemas Agroforestales en CIPTALD - Tulumayo","2010-06-01","2010-12-20",2679,1,1,"Resolucion Nº 222-10-FRNR-UNAS",1,"Centro de Investigacion y Produccion Tulumayo Anexo La Divisoria (CIPTALD)  y  Puerto Sungaro de la Universidad Nacional Agraria de la Selva - Jose Crespo y Castillo, Leoncio Prado, Huanuco, Peru","Evaluar el efecto en coberturas vivas en la recuperacion de suelos bajo Sistemas Agroforestales - CIPTALD - Tulumayo|Estimar el aporte de residuos vegetales y la velocidad de cobertura de Pueraria phaseoloides, Desmodium ovalium y Arachis pintoi y alfalfa tropical|Evaluar el porcentaje de coberturas y contenido de materia seca de los tratamientos|Determinar el efecto en coberturas vivas en las caracteristicas fisicas, quimicas y biologicas del suelo utilizando Pueraria phaseoloides, Desmodium ovalifolium, Arachis pintoi y alfalfa tropical en la recuperacion de suelos bajo Sistemas Agroforestales",4,"No Definido","No Definido"
1986,"T.CSA/2010.3/004","Efecto de la dolomita en las propiedades del suelo y en el cultivo de cacao bajo condiciones de acidez en el Caserio de Ricardo Palma - Naranjillo","2010-07-01","2011-02-28",2357.3,1,1,"Resolucion Nº 181-10-FRNR-UNAS",1,"Fundo Isminio - km 53 Ricardo Palma, Luyando, Leoncio Prado, Huanuco, Peru","Evaluar el efecto de la dolomita en las propiedades del suelo y en el cultivo de cacao bajo condiciones de acidez en el Caserio de ricardo Palma - Naranjillo|Determinar el efecto de diferentes niveles de dolomita en las propiedades fisicas y quimicas del suelo|Determinar el efecto del nivel de encalado en la altura de la planta y area foliar en el cultivo de cacao",3,"Biologia de suelos","Microorganismos y fauna del suelo"
1987,"T.FRS/2010.3/005","Influencia del guano de isla y roca fosforica en el crecimiento inicial de la especie Calycophyllumspruceanum (Benth) Hook F. ""Capirona"" en campo definitivo","2010-01-01","2011-01-31",4019.12,1,1,"Resolucion Nº 174-10-FRNR-UNAS",1,NULL,"Determinar la vigorosidad de la especie mencionada|Determinar la influencia del guano de isla y roca fosforica en el crecimiento inicial de la especie Calycophyllumspruceanum (Benth) Hook F. Ex ""Capirona"" en campo definitivo de la especie ""Capirona""|Evaluar el porcentaje de prendimiento y mortandad de la plantacion|Evaluar el crecimiento en diametro y altura en las plantas instaladas en campo definitivo de la especie ""Capirona""|Evaluar el diametro de copa de dichas plantas",4,"No Definido","No Definido"
1988,"T.FRS/2010.3/004","Delimitacion y codificacion de Cuencas Hidrograficas en el ambito de la Cuenca del Alto Huallaga","2010-07-01","2010-12-20",10599,1,1,"Resolucion Nº 214-10-FRNR-UNAS",1,"Unidad Hidrografica del Alto Huallaga (San Martin,Pasco,Huanuco, La Libertad)","Delimitar y codificar Cuencas Hidrograficas mediante la metodologia oficial de la Autoridad Nacional del Agua (ANA) en el ambito de la Cuenca del Alto Huallaga|Delimitar las Cuencas Hidrograficas a nivel 6 y 7 con el metodo Pfafstetter (criterios estandares internacionales) en el ambito de la Cuenca del alto Huallaga|Construir base de datos geograficos de las Cuencas Hidrograficas en el ambito de la Cuenca del Alto Huallaga|Elaborar los mapas de ubicacion, Cuencas Hidrograficas, pendiente y elevaciones en el ambito de la Cuenca del Alto Huallaga",4,"No Definido","No Definido"
1989,"T.FRS/2010.3/007","Determinacion del sustrato para el establecimiento de Orquideas de los bosques de neblina Carpish y la Divisoria en el Jardin Botanico de la Universidad Nacional Agraria de la Selva","2009-11-01","2010-12-31",6708.5,1,1,"Resolucion Nº 236-10-FRNR-UNAS",1,NULL,"Determinar el sustrato mas adecuado para el establecimiento de tres especies de orquideas provenientes de los Bosques de neblina Carpish y La Divisoria en el Jardin Botanico de la Universidad Nacional Agraria de la Selva|Seleccionar las orquideas de los bosques de neblina Carpish y La Divisoria|Evaluar el efecto de mezclas diferentes de sustratos en el establecimiento de orquideas provenientes de los bosques de neblina Carpish y La Divisoria|Evaluar el porcentaje de prendimiento y caracterizar el porte de la planta considerando la relacion especie - sustrato",4,"No Definido","No Definido"
1990,"T.FRS/2010.3/006","Comportamiento de Teca (Tectona grandis L.f.) bajo efecto del guano de las islas y roca fosforica en el centro de investigacion y produccion Tulumayo, Huanuco","2010-05-01","2011-04-30",3317,1,1,"Resolucion Nº 211-10-FRNR-UNAS",1,"Centro de Investigacion y Produccion Tulumayo Anexo La Divisoria de la Universidad Nacional Agraria de la Selva - Huanuco, Peru","Evaluar el comportamiento silvicultural (diametro del tallo, altura total, numero de ramas, numero de hojas, longitud de entrenudos y diametro de copa) en la especie Tectona grandis L.F. en campo definitivo|Determinar la dosis mas adecuada de abonamiento en el comportamiento silvicultural de la especie en estudio",4,"No Definido","No Definido"
1991,"T.FRS/2010.3/003","Evaluacion comparativa de las densidades entre arboles y niveles del fuste de Guazuma crinita ""Bolaina"" en la zona de Tingo Maria, Peru","2010-08-01","2011-01-31",634.89,1,1,"Resolucion Nº 236-10-FRNR-UNAS",1,"Tingo Maria, Peru","Determinar las variabilidades de las densidades entre arboles y niveles (base, media y apice) de cada arboil del Guazuma crinita ""Bolaina"" en la zona de Tingo Maria|Determinar la densidad saturada entre arboles y niveles del fuste (base, media y apice) de Guazuma crinita ""Bolaina""|Determinar la densidad basica entre arboles y niveles del fuste (base, media y apice) de Guazuma crinita ""Bolaina""|Determinar la densidad anhidra entre arboles y niveles del fuste (base, media y apice ) de Guazuma crinita ""Bolaina""",4,"No Definido","No Definido"
1992,"T.RNR/2011.3/003","Influencia de los microorganismos de montaña en la disponibilidad y absorcion de la dolomita, usando como cultivo indicador  el Zea mays (Maiz) en Tingo Maria","2011-08-01","2012-01-31",2199.67,1,1,"FRNR Nº 575-11UNAS/Resolucion Nº 285-11-FRNR-UNAS",1,NULL,"Determinar la influencia de los microorganismos de montaña n la disponibilidad y absorcion de los nutrientes de la dolomita usando como cultivo indicador de maiz (Zea mays L.)|Evaluar la fertilidad del suelo, fisicas (textura, densidad aparente) quimicas (pH, materia organica, nitrogeno, potasio, fosforo, CIC efectivo, % saturacion de bases|Evaluar las concentraciones de los nutrientes en los tejidos de la raiz, tallo y hoja del cultivo indicador maiz (Zea mays L.) (cationes, fosforo, nitrogeno)|Evaluar la actividad microbiana a traves de la respiracion a partir de la aplicacion de la dolomita al suelo|Evaluar el crecimiento y el desarrollo del cultivo indicador maiz (Zea mays L.)",2,"No Definido","No Definido"
1993,"T.RNR/2011.3/004","Caracterizacion estandarizada de las precipitaciones pluviales en la ciudad de Tingo Maria","2011-05-31","2011-10-31",6141.3,1,1,"FRNR/514-11-UNAS/Resolucion Nº 262-11FRNR-UNAS",1,NULL,"Caracterizar las precipitaciones pluviales mediante el indice estandarizado de precipitacion en la ciudad de Tingo Maria|Analizar la calidad de registro de datos de precipitacion en la Estacion Meteorologica ""Jose Abelardo Quiñonez"" Distrito de Rupa Rupa, Provincia de Leoncio Prado, Region Huanuco|Interpretar la distribucion y probabilidad de courrencia de las precipitaciones pluviales a escala mensual y trimestral o multimensual|Determinar el indice estandarizado de precipitacion registrados en la Estacion Meteorologica ""Jose Abelardo Quiñonez"" Distrito de Rupa Rupa, Provincia de Leoncio Prado, Region Huanuco",2,"No Definido","No Definido"
1994,"T.FRS/2011.3/003","Determinacion cualitativa de los principales metabolitos secundarios de los residuos lignocelullosicos generados por la Industria Parquetera de la ciudad de Pucallpa","2011-05-01","2011-12-31",2813.91,1,1,"FRNR Nº 537-11-UNAS/Resolucion Nº 268-11-FRNR-UNAS",1,"Pucalla, Ucayali y Universidad Nacional Agraria de la Selva - Tingo Maria, Peru","Determinacion cualitativa de los principales metabolitos secundarios de los residuos lignocelulosicos de la Industria Parquetera de la ciudad de Pucallpa|Determianr la presencia de alcaloides en los residuos lignocelulosicos de la Industria Parquetera de la ciudad de Pucallpa|Determinar la presencia de flavonoides en los residuos lignocelulosicos de la Industria Parquetera de la ciudad de Pucallpa|Determinar la presencia de triterpenso en los residuos lignocelulosicos de la Industria Parquetera de la ciudad de Pucallpa|Determinar la presencia de Quinonas en los residuos lignocelulosicos de la Industria Parquetera de Pucallpa",4,"No Definido","No Definido"
1995,"T.FRS/2011.3/004","Evaluacion de las caracteristicas del secado natural de acuerdo a tecnicas en apilado triangular y en caballete de la especie forestal  Guarea guidonia (L) Sleumer ""Requia"" para la zona de Tingo Maria","2011-04-01","2011-10-31",1490.5,1,1,"FRNR Nº 588-11-UNAS/Resolucion Nº 290-11-FRNR-UNAS",1,"Laboratorio de Aprovechamiento y Maquinaria Forestal FRNR de la Universidad Nacional Agraria de la Selva - Tingo Maria, Peru","Evaluar las caracteristicas del secado natural de acuerdo a tecnicas en apilado triangular y en caballete de la especie forestal  Guarea guidonia (L.) Sleumer ""Requia"" para la zona de Tingo Maria|Determinar la variacion del contenido de humedad en los cortes radial y tangencial en relacion a los tres niveles  de fuste para la especie en estudio|Determinar mediante la curva de secado la mejor tecnica para el secado natural de acuerdo  a las tecnicas de apilado triangular y en caballete para la especie en estudio|Determinar la variacion de la curva de secado en los planos de corte tangencial y radial en tres niveles de fuste para la especie en estudio|Determinar el comportamiento del secado natural en lo que se refiere a la presencia de defectos y deformaciones referidas a la especie en estudio",4,"No Definido","No Definido"
1996,"T.RNR/2011.3/007","Diversidad de Orquideas Epifitas en el area de influencia directa del Proyecto Central  Hidroelectrica de Chaclla","2011-06-01","2011-12-31",1834.65,1,1,"FRNR Nº 675-11-UNAS/Resolucion Nº 304-11-UNAS",1,NULL,"Evaluar la diversidad de orquideas Epifitas en el area de influencia directa del Proyecto Central  Hidorelectrica Chaglla|Identificar las especies de orquideas encontradas en el area afectada por la ejecucion del camino de acceso al proyecto|Determinar los indices de diversidad de orquideas presentes en el area de influencia directa del Proyecto Central Hidroelectrica de Chaglla|Evaluar la supervivencia y mortalidad de orquideas rescatadas durante la conservacion ex situ en un vivero con fines de reintroduccion",3,"No Definido","No Definido"
1997,"T.FRS/2012.3/005","Crecimiento y relacion de la raiz - tallo en plantones de 5 especies forestales durante la fase de vivero en Tingo Maria","2012-05-01","2012-12-20",1379,1,1,"Resolucion N° 199-12-FRNR-UNAS",1,NULL,"No definido",4,"No Definido","No Definido"
1998,"T.RNR/2012.3/002","Liquenes como bioindicadores de la calidad del aire de la ciudad de Tingo Maria","2012-09-01","2013-02-28",1716,1,1,"Resolucion N° 215-13-FRNR-UNAS",1,NULL,"Evaluar la calidad del aire en la ciudad de Tingo Maria|Registrar los generos de liquenes presentes en las calles propuestas para el estudio|Determinar la diversidad y riqueza de liquenes  presentes en las calles propuestas para el estudio|Estimar la frecuencia del trafico vehicular en las zonas de monitoreo|Determianr el indice de Pureza Atmosferica (IPA) en las calles propuestas para el estudio",2,"No Definido","No Definido"
1999,"T.RNR/2012.3/003","Influencia de costos de produccion y calidad de plantones en plantacion inicial y calidad de plantones en plantacion inicial de Bolaina Blanca (Guazuma crinita C. Martius).","2011-12-01","2012-12-20",7468,1,1,"Resolucion N° 017-13-FRNR-UNAS",1,NULL,"Evaluar el crecimiento silvicultural de Bolaina en campo definitivo, supervivencia, diametro basal del tallo, altura total y diametro de la copa|Comparar la calidad de plantones de bolaina Blanca producidos en tubetes y bolsas de polietileno|Determinar el costo unitario de plantones de ""Bolaina"" usando tubetes y bolsas de polietileno bajo la influencia del sustrato mejorado",2,"No Definido","No Definido"
2000,"T.RNR/2013.3/001","Determinacion del Carbono Almacenado en la Biomasa aerea de Gigantochloa apus (Schultes) Kurz y Bambusa vulgaris var. Vitatta Schrad ex J.C. Wendl en Tingo Maria, Huanuco","2013-04-01","2013-09-20",3214.2,1,1,"FRNR N° 539-13-UNASResolucion N° 231-13-FRNR-UNAS/Anulado/Res. N° 543-13-FRNR-UNAS/20/12/2013",1,NULL,"Determinar la estructura de la poblacion de culmos de diferentes edades de Gigantochloa apus (Schultes) Kurz y Bambusa vulgaris var. Vitatta Schrad ex J.C. Wendl.|Desarrollar ecuaciones de estimacion de biomasa aerea total y por componentes (tallos, ramas y follaje) del Gigantochloa apus (Schultes) Kurz y Bambusa vulgaris var. Vitatta Schrad ex J.C. Wendl.|Cuantificar la biomasa aerea total de una plamntacion de Gigantochloa apus (Schultes) Kurz y Bambusa vulgaris var. Vitatta Schrad ex J.C. Wendl. en concidiones de Tingo Maria",NULL,"No Definido","No Definido"
